text,cmp_code,eu_code,pos,manifesto_id,party,date,language,annotations,translation_en,date_full,year
"We will: Develop an industrial strategy that will give businesses certainty and incentivise them to invest in new technologies to grow the economy,",410,NA,198,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
create good jobs,701,NA,199,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
and tackle the climate crisis.,501,NA,200,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Unlock British businesses’ global potential by bringing down trade barriers,401,NA,201,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"and building stronger future relationships with our closest trading partners,",401,NA,202,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
including by fixing our broken relationship with Europe as set out in chapter 22.,108,NA,203,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Fix the skills and recruitment crisis by investing in education and training, including increasing the availability of apprenticeships and career advice for young people.",411,NA,204,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Boost productivity and empower more people to enter the job market – such as parents, carers and disabled people – by making the most of technology and new ways of working.",701,NA,205,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Boost small businesses and empower them to create new local jobs,",701,NA,206,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
including by abolishing business rates and replacing them with a Commercial Landowner Levy to help our high streets.,402,NA,207,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Introduce a general duty of care for the environment,501,NA,208,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
and human rights in business operations and supply chains.,201.2,NA,209,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Tackle the productivity crisis by encouraging businesses to invest in training,",411,NA,210,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"take up digital technologies and become more energy efficient,",411,NA,211,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
including through our industrial strategy and reform of business rates.,402,NA,212,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Work with the major banks to fund the creation of a local banking sector dedicated to meeting the needs of local small and medium-sized businesses.,402,NA,213,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Power scale-up companies, especially outside of London and the South East, using innovative ways of ‘crowding-in’ private sector investment.",402,NA,214,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Create a clear, workable and well-resourced cross-sectoral regulatory framework for artificial intelligence that: Promotes innovation while creating certainty for AI users, developers and investors.",403,NA,215,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Establishes transparency and accountability for AI systems in the public sector.,403,NA,216,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Ensures the use of personal data and AI is unbiased, transparent and accurate, and respects the privacy of innocent people.",403,NA,217,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Negotiate the UK’s participation in the Trade and Technology Council with the US and the EU, so we can play a leading role in global AI regulation,",403,NA,218,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"and work with international partners in agreeing common standards for AI risk and impact assessment, testing, monitoring and audit.",107,NA,219,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Unlock British businesses’ global potential, bring down trade barriers and use UK trade policy as a force for good by:",407,NA,220,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Giving Parliament real power in setting UK trade policy, by ensuring it is properly consulted on and signs off on negotiating mandates and any completed international trade agreements.",202.1,NA,221,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Ensuring that all information small and medium-sized enterprises need on trade is readily available from a single point of contact, with tailored support for those who need it.",403,NA,222,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Making it a clear objective of trade ministers to boost trade by small British businesses.,403,NA,223,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Placing human rights, labour and environmental standards and protection at the heart of international trade deals.",201.2,NA,224,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Support our world-renowned whisky industry by reviewing the UK excise duty structure to better support whisky exports.,402,NA,225,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Cut resource use, waste and pollution by accelerating the transition to a more circular economy that maximises the recovery, reuse, recycling and remanufacturing of products.",416.2,NA,226,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"This will cut costs for consumers and businesses,",416.2,NA,227,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"reduce exposure to volatile commodity prices,",403,NA,228,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
protect the environment,501,NA,229,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
and create new jobs and enterprises.,701,NA,230,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Promote a public benefit company model for monopoly utility companies.,403,NA,231,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Encourage employers to promote employee ownership by giving staff in listed companies with more than 250 employees a right to request shares, to be held in trust for the benefit of employees.",701,NA,232,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Reform fiduciary duty and company purpose rules to ensure that all large companies have a formal statement of corporate purpose, including considerations such as employee welfare, environmental standards, community benefit and ethical practice, alongside benefit to shareholders,",403,NA,233,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
and that they report formally on the wider impact of the business on society and the environment.,403,NA,234,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Extend the scope of the existing ‘public interest’ test when considering approvals for takeovers of large or strategically significant companies by overseas-based owners to recognise the benefits to the UK economy, workers and consumers of protecting UK companies from speculative or short-term interests.",403,NA,235,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Tackle the late payments crisis by requiring all government agencies and contractors and companies with more than 250 employees to sign up to the prompt payment code, making it enforceable.",403,NA,236,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Invest in people’s skills by: Replacing the broken apprenticeship levy with a broader and more flexible skills and training levy.,411,NA,237,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Boosting the take-up of apprenticeships,",411,NA,238,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
including by guaranteeing they are paid at least the National Minimum Wage by scrapping the lower apprentice rate.,412,NA,239,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Creating new Lifelong Skills Grants for adults to spend on education and training throughout their lives, as set out in chapter 8.",411,NA,240,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Developing National Colleges as national centres of expertise for key sectors, such as renewable energy, to deliver the high-level vocational skills that businesses need.",411,NA,241,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Identifying and seeking to solve skills gaps, such as the lack of advanced technicians, by expanding higher vocational training like foundation degrees, Higher National Diplomas, Higher National Certificates and Higher Apprenticeships.",411,NA,242,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Improving the quality of vocational education, and strengthening careers advice and links with employers in schools and colleges, as set out in chapter 8.",506,NA,243,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Fix the work visa system and expand the Youth Mobility Scheme, as set out in chapter 18, to help address the labour shortages that are an outcome of the Conservatives’ botched deal with Europe.",701,NA,244,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Establish a powerful new Worker Protection Enforcement Authority unifying responsibilities currently spread across three agencies – including enforcing the minimum wage, tackling modern slavery and protecting agency workers.",701,NA,245,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Establish an independent review to recommend a genuine living wage across all sectors, with government departments and all other public sector employers taking a leading role in paying it.",412,NA,246,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Modernise employment rights to make them fit for the age of the ‘gig economy’, including by: Establishing a new ‘dependent contractor’ employment status in between employment and self-employment,",701,NA,247,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"with entitlements to basic rights such as minimum earnings levels,",412,NA,248,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
sick pay and holiday entitlement.,701,NA,249,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Reviewing the tax and National Insurance status of employees, dependent contractors and freelancers to ensure fair and comparable treatment.",701,NA,250,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Setting a 20% higher minimum wage for people on zero-hour contracts at times of normal demand to compensate them for the uncertainty of fluctuating hours of work.,412,NA,251,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Giving a right to request a fixed-hours contract after 12 months for ‘zero hours’ and agency workers, not to be unreasonably refused.",701,NA,252,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Reviewing rules concerning pensions so that those in the gig economy don’t lose out, and portability between roles is protected.",701,NA,253,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Shifting the burden of proof in employment tribunals regarding employment status from individual to employer.,701,NA,254,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Expand parental leave and pay, including making them day-one rights, as set out in chapter 9.",504,NA,255,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Fix the broken Statutory Sick Pay system by: Making it available to the more than one million workers earning less than £123 a week, most of whom are women.",701,NA,256,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Aligning the rate with the National Minimum Wage.,701,NA,257,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Making payments available from the first day of missing work rather than the fourth.,701,NA,258,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Supporting small employers with Statutory Sick Pay costs, consulting with them on the best way to do this.",402,NA,259,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Climate Change and Energy,H,NA,260,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Climate change is an existential threat.,501,NA,261,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Soaring temperatures leading to wildfires, floods, droughts and rising sea levels are affecting millions of people directly,",501,NA,262,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
and billions more through falling food production and rising prices.,501,NA,263,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Urgent action is needed – in the UK and around the world – to achieve net zero and avert catastrophe.,501,NA,264,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"At the same time, sky-high energy bills are hurting families and businesses, fuelling the cost-of-living crisis.",503,NA,265,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Russia’s assault on Ukraine has reinforced the need to significantly reduce the UK’s dependence on fossil fuels and invest in renewables –,416.2,NA,266,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
